,listing_id,listing_emotional_anger,listing_emotional_disgust,listing_emotional_fear,listing_emotional_joy,listing_emotional_sadness,listing_language_analytical,listing_language_confident,listing_language_tentative,listing_social_openness_big5,listing_social_conscientiousness_big5,listing_social_extraversion_big5,listing_social_agreeableness_big5,listing_social_emotional_range_big5,review_emotional_anger,review_emotional_disgust,review_emotional_fear,review_emotional_joy,review_emotional_sadness,review_language_analytical,review_language_confident,review_language_tentative,review_social_openness_big5,review_social_conscientiousness_big5,review_social_extraversion_big5,review_social_agreeableness_big5,review_social_emotional_range_big5
77,753374,0.083491,0.112294,0.092613,0.627079,0.17669,0.222897,0.725908,0,0.354813,0.711876,0.780301,0.72211,0.568366,0.092006,0.029162,0.019092,0.790142,0.099037,0.138368,0.704642,0,0.157543,0.313626,0.969389,0.98912,0.155928
78,753374,0.083491,0.112294,0.092613,0.627079,0.17669,0.222897,0.725908,0,0.354813,0.711876,0.780301,0.72211,0.568366,0.065201,0.068584,0.055817,0.762756,0.075552,0.644209,0,0.722847,0.469409,0.210804,0.862468,0.981835,0.308271
79,753374,0.083491,0.112294,0.092613,0.627079,0.17669,0.222897,0.725908,0,0.354813,0.711876,0.780301,0.72211,0.568366,0.035686,0.02275,0.003776,0.842845,0.086916,0.347997,0,0,0.695852,0.280565,0.662521,0.654258,0.318222
80,753374,0.083491,0.112294,0.092613,0.627079,0.17669,0.222897,0.725908,0,0.354813,0.711876,0.780301,0.72211,0.568366,0.071615,0.027132,0.02184,0.19735,0.522768,0,0,0,0.265147,0.397812,0.289854,0.229001,0.668413
81,753374,0.083491,0.112294,0.092613,0.627079,0.17669,0.222897,0.725908,0,0.354813,0.711876,0.780301,0.72211,0.568366,0.037435,0.053569,0.009328,0.849877,0.035791,0,0.992758,0,0.202674,0.388772,0.918361,0.968972,0.757161
82,753374,0.083491,0.112294,0.092613,0.627079,0.17669,0.222897,0.725908,0,0.354813,0.711876,0.780301,0.72211,0.568366,0.02193,0.011403,0.003458,0.94519,0.008643,0.596122,0,0,0.394938,0.158904,0.722917,0.883151,0.022255
83,753374,0.083491,0.112294,0.092613,0.627079,0.17669,0.222897,0.725908,0,0.354813,0.711876,0.780301,0.72211,0.568366,0.140229,0.102959,0.158238,0.646511,0.120021,0,0.714073,0,0.69481,0.618132,0.922334,0.596588,0.478924
84,753374,0.083491,0.112294,0.092613,0.627079,0.17669,0.222897,0.725908,0,0.354813,0.711876,0.780301,0.72211,0.568366,0.103794,0.093558,0.020011,0.688103,0.116137,0.037342,0,0.779803,0.472414,0.01039,0.971927,0.584806,0.275191
85,753374,0.083491,0.112294,0.092613,0.627079,0.17669,0.222897,0.725908,0,0.354813,0.711876,0.780301,0.72211,0.568366,0.064421,0.042914,0.011749,0.425529,0.207957,0,0,0.639737,0.136208,0.537632,0.592714,0.87184,0.19122
86,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.091688,0.053187,0.092006,0.66164,0.120107,0.148667,0.913813,0,0.442535,0.132271,0.902109,0.99599,0.229718
87,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.011621,0.022576,0.01341,0.891139,0.050448,0.405753,0.932568,0,0.52217,0.348646,0.612941,0.996919,0.236925
88,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.042488,0.029961,0.075944,0.731323,0.049007,0.198919,0,0.85591,0.393107,0.547198,0.874677,0.992191,0.18952
89,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.008082,0.007188,0.001999,0.966885,0.00564,0,0.975399,0,0.246171,0.732261,0.912864,0.980495,0.885802
90,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.086215,0.012889,0.015674,0.873453,0.023175,0,0.808712,0,0.150591,0.848453,0.886578,0.999643,0.321528
91,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.036557,0.00728,0.014179,0.849248,0.084077,0.186171,0.949528,0,0.210886,0.902129,0.952897,0.999923,0.45928
92,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.062723,0.052508,0.071934,0.763309,0.077043,0.261637,0.971165,0,0.142608,0.790631,0.870801,0.999737,0.65267
93,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.065972,0.045065,0.10111,0.708624,0.062185,0.743701,0.631314,0,0.468571,0.682835,0.979092,0.995372,0.662918
94,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.041608,0.009755,0.018434,0.884708,0.015664,0.857009,0.979426,0,0.208902,0.220695,0.927661,0.98116,0.243148
95,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.025136,0.042979,0.024418,0.716609,0.049237,0.17067,0.23834,0,0.270059,0.941414,0.923792,0.998854,0.520466
96,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.073893,0.056277,0.068633,0.665562,0.087446,0,0.524778,0,0.239581,0.731828,0.97086,0.710934,0.699815
97,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.060863,0.022278,0.064402,0.800037,0.079218,0,0.956684,0,0.698939,0.938311,0.98425,0.987896,0.57638
98,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.045452,0.0088,0.041148,0.778927,0.117839,0,0,0.789226,0.06155,0.645677,0.375866,0.923181,0.522858
99,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.015595,0.014109,0.019834,0.883465,0.024419,0,0,0,0.198882,0.155663,0.595951,0.673247,0.441867
100,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.11078,0.069721,0.060352,0.123298,0.4636,0.011138,0.818552,0,0.175344,0.127338,0.447897,0.605326,0.098049
101,8693211,0.068283,0.049853,0.093419,0.68028,0.147677,0.279565,0,0.202744,0.529151,0.210185,0.882036,0.312159,0.622051,0.058382,0.03637,0.044762,0.731061,0.11152,0.010345,0,0,0.470019,0.104208,0.945637,0.994576,0.059276
102,2926014,0.103926,0.109342,0.10172,0.640923,0.211662,0.26923,0,0.809322,0.146123,0.02695,0.765402,0.260343,0.113107,0.455695,0.096192,0.062647,0.635994,0.454743,0.381047,0.887966,0,0.141329,0.013199,0.546964,0.892459,0.322944
103,2926014,0.103926,0.109342,0.10172,0.640923,0.211662,0.26923,0,0.809322,0.146123,0.02695,0.765402,0.260343,0.113107,0.085299,0.105514,0.09207,0.706174,0.137002,0.715078,0.781906,0,0.468905,0.087013,0.948633,0.982459,0.162239
104,2926014,0.103926,0.109342,0.10172,0.640923,0.211662,0.26923,0,0.809322,0.146123,0.02695,0.765402,0.260343,0.113107,0.116168,0.094097,0.076566,0.578646,0.20643,0.413928,0.752665,0,0.02029,0.428126,0.140598,0.945574,0.430596
